id,start_datetime,stop_datetime,region_id,genotype,replicate,uid,t,asleep
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,12600,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,13500,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,14400,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,15300,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,16200,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,17100,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,18000,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,18900,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,19800,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,20700,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,21600,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,22500,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,23400,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,24300,0.533333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,25200,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,26100,0.533333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,27000,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,27900,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,28800,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,29700,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,30600,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,31500,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,32400,0.266666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,33300,0.466666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,34200,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,35100,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,36000,0.666666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,36900,0.266666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,37800,0.466666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,38700,0.066666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,39600,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,40500,0.2
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,41400,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,42300,0.466666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,43200,0.066666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,44100,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,45000,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,45900,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,46800,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,47700,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,48600,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,49500,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,50400,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,51300,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,52200,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,53100,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,54000,0.4
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,54900,0.533333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,55800,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,56700,0.466666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,57600,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,58500,0.4
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,59400,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,60300,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,61200,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,62100,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,63000,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,63900,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,64800,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,65700,0.4
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,66600,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,67500,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,68400,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,69300,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,70200,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,71100,0.533333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,72000,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,72900,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,73800,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,74700,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,75600,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,76500,0.066666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,77400,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,78300,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,79200,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,80100,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,81000,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,81900,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,82800,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,83700,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,84600,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,85500,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,86400,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,87300,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,88200,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,89100,0.133333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,90000,0.266666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,90900,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,91800,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,92700,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,93600,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,94500,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,95400,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,96300,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,97200,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,98100,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,99000,0.666666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,99900,0.4
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,100800,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,101700,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,102600,0.4
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,103500,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,104400,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,105300,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,106200,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,107100,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,108000,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,108900,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,109800,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,110700,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,111600,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,112500,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,113400,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,114300,0.533333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,115200,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,116100,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,117000,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,117900,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,118800,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,119700,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,120600,0.666666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,121500,0.266666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,122400,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,123300,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,124200,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,125100,0.266666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,126000,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,126900,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,127800,0.066666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,128700,0.4
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,129600,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,130500,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,131400,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,132300,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,133200,0.466666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,134100,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,135000,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,135900,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,136800,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,137700,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,138600,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,139500,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,140400,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,141300,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,142200,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,143100,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,144000,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,144900,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,145800,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,146700,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,147600,0.666666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,148500,0.666666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,149400,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,150300,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,151200,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,152100,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,153000,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,153900,0.6
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,154800,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,155700,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,156600,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,157500,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,158400,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,159300,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,160200,0.466666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,161100,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,162000,0.733333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,162900,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,163800,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,164700,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,165600,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,166500,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,167400,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,168300,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,169200,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,170100,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,171000,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,171900,0.266666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,172800,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,173700,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,174600,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,175500,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,176400,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,177300,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,178200,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,179100,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,180000,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,180900,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,181800,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,182700,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,183600,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,184500,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,185400,0.8
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,186300,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,187200,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,188100,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,189000,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,189900,0.666666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,190800,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,191700,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,192600,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,193500,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,194400,0
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,195300,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,196200,0.333333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,197100,0.533333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,198000,1
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,198900,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,199800,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,200700,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,201600,0.933333333
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,202500,0.866666667
2025-10-22 12:00:00|27oct25CTM001.txt|14,10/22/25 12:00,10/26/25 11:59,14,CantonS,1,78,203400,0.066666667
